TradeTime,Unix,BizIndex,ApplSeqNum,OfferApplSeqNum,BidApplSeqNum,TradeBSFlag,TradePrice,TradeQty
2026.02.12T09:25:01.080,1770859501080,384126,,363938,328825,S,71.24000000000001,100
2026.02.12T09:25:01.080,1770859501080,384127,,385403,328825,S,71.24000000000001,1000
2026.02.12T09:25:01.080,1770859501080,384128,,335242,328825,S,71.24000000000001,500
2026.02.12T09:25:01.080,1770859501080,384129,,335242,353655,B,71.24000000000001,100
2026.02.12T09:25:01.080,1770859501080,384130,,335242,367458,B,71.24000000000001,200
2026.02.12T09:25:01.080,1770859501080,384131,,335242,373099,B,71.24000000000001,400
2026.02.12T09:25:01.080,1770859501080,384132,,335242,377190,B,71.24000000000001,1100
2026.02.12T09:25:01.080,1770859501080,384133,,335242,381862,B,71.24000000000001,600
2026.02.12T09:25:01.080,1770859501080,384134,,335242,385128,B,71.24000000000001,100
2026.02.12T09:25:01.080,1770859501080,384135,,384648,385128,B,71.24000000000001,900
2026.02.12T09:25:01.080,1770859501080,384136,,339103,385128,B,71.24000000000001,100
2026.02.12T09:25:01.080,1770859501080,384137,,249104,385128,B,71.24000000000001,600
2026.02.12T09:25:01.080,1770859501080,384138,,373713,385128,B,71.24000000000001,900
2026.02.12T09:25:01.080,1770859501080,384139,,373713,295756,S,71.24000000000001,200
2026.02.12T09:25:01.080,1770859501080,384140,,373713,359515,S,71.24000000000001,1900
2026.02.12T09:25:01.080,1770859501080,384141,,376612,359515,S,71.24000000000001,400
2026.02.12T09:25:01.080,1770859501080,384142,,379695,359515,S,71.24000000000001,800
2026.02.12T09:25:01.080,1770859501080,384143,,379695,364580,S,71.24000000000001,1300
2026.02.12T09:25:01.080,1770859501080,384144,,379695,369383,S,71.24000000000001,2200
2026.02.12T09:25:01.080,1770859501080,384145,,379695,373143,S,71.24000000000001,400
2026.02.12T09:25:01.080,1770859501080,384146,,379695,380748,B,71.24000000000001,200
2026.02.12T09:25:01.080,1770859501080,384147,,379695,381362,B,71.24000000000001,100
2026.02.12T09:25:01.080,1770859501080,384148,,379695,331956,S,71.24000000000001,100
2026.02.12T09:25:01.080,1770859501080,384149,,379695,362587,S,71.24000000000001,200
2026.02.12T09:25:01.080,1770859501080,384150,,266255,362587,B,71.24000000000001,200
2026.02.12T09:25:01.080,1770859501080,384151,,266255,364007,B,71.24000000000001,300
2026.02.12T09:25:01.080,1770859501080,384152,,266255,364043,B,71.24000000000001,200
2026.02.12T09:25:01.080,1770859501080,384153,,266255,374661,B,71.24000000000001,300
2026.02.12T09:25:01.080,1770859501080,384154,,266255,382196,B,71.24000000000001,400
2026.02.12T09:25:01.080,1770859501080,384155,,266255,389237,B,71.24000000000001,1800
2026.02.12T09:25:01.080,1770859501080,384156,,279471,389237,B,71.24000000000001,100
2026.02.12T09:25:01.080,1770859501080,384157,,171676,389237,B,71.24000000000001,200
2026.02.12T09:25:01.080,1770859501080,384158,,152453,389237,B,71.24000000000001,100
2026.02.12T09:25:01.080,1770859501080,384159,,178201,389237,B,71.24000000000001,100
2026.02.12T09:25:01.080,1770859501080,384160,,25960,389237,B,71.24000000000001,200
2026.02.12T09:25:01.080,1770859501080,384161,,358331,389237,B,71.24000000000001,100
2026.02.12T09:25:01.080,1770859501080,384162,,346940,389237,B,71.24000000000001,800
2026.02.12T09:25:01.080,1770859501080,384163,,366501,387492,B,71.24000000000001,100
2026.02.12T09:30:00.130,1770859800130,453505,,391197,387492,S,71.24000000000001,100
2026.02.12T09:30:00.260,1770859800260,455269,,391997,387492,S,71.24000000000001,1400
2026.02.12T09:30:00.480,1770859800480,457901,,393701,387492,S,71.24000000000001,300
2026.02.12T09:30:00.480,1770859800480,457902,,393701,393622,S,71.24000000000001,200
2026.02.12T09:30:00.480,1770859800480,457903,,393701,390055,S,71.2,200
2026.02.12T09:30:01.810,1770859801810,459464,,393701,394481,B,71.17,1000
2026.02.12T09:30:01.810,1770859801810,459465,,292852,394481,B,71.3,100
2026.02.12T09:30:01.810,1770859801810,459466,,354148,394481,B,71.44,100
2026.02.12T09:30:01.810,1770859801810,459467,,374549,394481,B,71.45,900
2026.02.12T09:30:01.810,1770859801810,459468,,25966,394481,B,71.5,100
2026.02.12T09:30:02.300,1770859802300,461271,,395302,395860,B,71.36,100
2026.02.12T09:30:02.430,1770859802430,462138,,25966,396537,B,71.5,100
2026.02.12T09:30:02.500,1770859802500,462296,,166742,396662,B,71.71000000000001,100
2026.02.12T09:30:02.620,1770859802620,464524,,398385,395860,S,71.45,300
2026.02.12T09:30:02.750,1770859802750,465920,,398385,399534,B,71.17,500
2026.02.12T09:30:02.750,1770859802750,466320,,398385,399895,B,71.17,200
2026.02.12T09:30:03.040,1770859803040,470025,,398385,403027,B,71.17,700
2026.02.12T09:30:03.100,1770859803100,472271,,399990,404824,B,71.24000000000001,100
2026.02.12T09:30:03.100,1770859803100,472272,,400006,404824,B,71.24000000000001,100
2026.02.12T09:30:03.100,1770859803100,472273,,400063,404824,B,71.24000000000001,100
2026.02.12T09:30:03.250,1770859803250,472495,,400063,404994,B,71.24000000000001,400
2026.02.12T09:30:03.250,1770859803250,473526,,405838,404994,S,71.25,200
2026.02.12T09:30:03.400,1770859803400,476010,,405838,407837,B,71.17,300
2026.02.12T09:30:03.850,1770859803850,481699,,405838,412581,B,71.17,100
2026.02.12T09:30:03.850,1770859803850,481701,,405838,412583,B,71.17,100
2026.02.12T09:30:03.850,1770859803850,481804,,405838,412661,B,71.17,100
2026.02.12T09:30:03.850,1770859803850,481869,,405838,412714,B,71.17,100
2026.02.12T09:30:04.220,1770859804220,485553,,405838,415725,B,71.17,100
2026.02.12T09:30:04.220,1770859804220,486584,,405838,416611,B,71.17,100
2026.02.12T09:30:04.220,1770859804220,486987,,405838,416968,B,71.17,600
2026.02.12T09:30:04.220,1770859804220,486988,,406125,416968,B,71.17,300
2026.02.12T09:30:04.390,1770859804390,488143,,406125,417947,B,71.17,1300
2026.02.12T09:30:04.390,1770859804390,488144,,406928,417947,B,71.24000000000001,200
2026.02.12T09:30:04.390,1770859804390,488145,,411812,417947,B,71.24000000000001,100
2026.02.12T09:30:04.530,1770859804530,489622,,413411,419214,B,71.37,200
2026.02.12T09:30:04.680,1770859804680,493436,,422400,420547,S,71.36,100
2026.02.12T09:30:04.680,1770859804680,493671,,422400,422597,B,71.2,100
2026.02.12T09:30:05.150,1770859805150,499511,,427213,422597,S,71.24000000000001,100
2026.02.12T09:30:05.150,1770859805150,499642,,427324,422597,S,71.24000000000001,100
2026.02.12T09:30:05.150,1770859805150,499650,,427332,418860,S,71.17,100
2026.02.12T09:30:05.330,1770859805330,500825,,426187,428350,B,71.29,200
2026.02.12T09:30:05.330,1770859805330,501822,,413411,429176,B,71.37,1100
2026.02.12T09:30:05.330,1770859805330,501823,,406982,429176,B,71.44,600
2026.02.12T09:30:05.330,1770859805330,501824,,408865,429176,B,71.44,1000
2026.02.12T09:30:05.330,1770859805330,501825,,416532,429176,B,71.48,400
2026.02.12T09:30:05.790,1770859805790,507734,,433975,429176,S,71.5,100
2026.02.12T09:30:06.110,1770859806110,511326,,437019,429176,S,71.5,1700
2026.02.12T09:30:06.110,1770859806110,511842,,437469,429176,S,71.5,100
2026.02.12T09:30:06.110,1770859806110,511843,,437469,437249,S,71.5,900
2026.02.12T09:30:06.300,1770859806300,514973,,439814,437249,S,71.5,100
2026.02.12T09:30:06.770,1770859806770,521210,,444980,437249,S,71.5,200
2026.02.12T09:30:06.770,1770859806770,521330,,166742,445072,B,71.71000000000001,1100
2026.02.12T09:30:06.770,1770859806770,521331,,374384,445072,B,71.71000000000001,500
2026.02.12T09:30:06.770,1770859806770,521332,,373595,445072,B,71.76,100
2026.02.12T09:30:06.770,1770859806770,521333,,424541,445072,B,71.82000000000001,800
2026.02.12T09:30:06.770,1770859806770,521334,,426983,445072,B,71.85000000000001,200
2026.02.12T09:30:06.770,1770859806770,521335,,65054,445072,B,71.9,300
2026.02.12T09:30:06.770,1770859806770,521336,,410066,445072,B,71.98,100
2026.02.12T09:30:06.770,1770859806770,521337,,373510,445072,B,71.99000000000001,100
2026.02.12T09:30:06.770,1770859806770,521338,,247737,445072,B,72.0,800
2026.02.12T09:30:06.940,1770859806940,522871,,446330,437249,S,71.5,100
2026.02.12T09:30:06.940,1770859806940,524219,,447429,437249,S,71.5,100
2026.02.12T09:30:06.940,1770859806940,524235,,447444,437249,S,71.5,100
2026.02.12T09:30:06.940,1770859806940,524236,,447444,442056,S,71.42,100
2026.02.12T09:30:06.940,1770859806940,524237,,447444,428350,S,71.3,100
2026.02.12T09:30:07.090,1770859807090,524531,,447690,430975,S,71.3,100
2026.02.12T09:30:07.410,1770859807410,529915,,447979,452039,B,71.29,100
2026.02.12T09:30:07.410,1770859807410,529985,,447979,452101,B,71.29,100
2026.02.12T09:30:07.410,1770859807410,529986,,448748,452101,B,71.38000000000001,100
2026.02.12T09:30:07.710,1770859807710,534416,,451927,455621,B,71.69,300
2026.02.12T09:30:07.710,1770859807710,534417,,247737,455621,B,72.0,100
2026.02.12T09:30:07.710,1770859807710,535340,,456407,452101,S,71.60000000000001,100
2026.02.12T09:30:08.040,1770859808040,537694,,458391,453000,S,71.5,100
2026.02.12T09:30:08.370,1770859808370,541844,,458709,461877,B,71.38000000000001,200
2026.02.12T09:30:08.710,1770859808710,546374,,465556,462425,S,71.9,300
2026.02.12T09:30:08.710,1770859808710,546375,,465556,461877,S,71.71000000000001,400
2026.02.12T09:30:08.710,1770859808710,546376,,465556,464182,S,71.4,900
2026.02.12T09:30:08.710,1770859808710,546499,,465667,464182,S,71.4,1700
2026.02.12T09:30:08.860,1770859808860,548968,,467750,466218,S,71.71000000000001,1200
2026.02.12T09:30:08.860,1770859808860,548969,,467750,464182,S,71.4,400
2026.02.12T09:30:09.000,1770859809000,551000,,469538,435445,S,71.25,500
2026.02.12T09:30:09.000,1770859809000,551323,,467750,469818,B,71.3,100
2026.02.12T09:30:09.180,1770859809180,553239,,471358,461226,S,71.25,100
2026.02.12T09:30:09.320,1770859809320,556925,,467750,474324,B,71.3,200
2026.02.12T09:30:09.470,1770859809470,557343,,474703,461226,S,71.25,100
2026.02.12T09:30:09.800,1770859809800,562709,,467750,479236,B,71.3,100
2026.02.12T09:30:10.040,1770859810040,564928,,467750,481013,B,71.3,100
2026.02.12T09:30:10.040,1770859810040,565775,,467750,481710,B,71.3,900
2026.02.12T09:30:10.040,1770859810040,565776,,480772,481710,B,71.3,700
2026.02.12T09:30:10.360,1770859810360,569327,,484734,461226,S,71.25,100
2026.02.12T09:30:10.360,1770859810360,569442,,484843,461226,S,71.25,600
2026.02.12T09:30:10.360,1770859810360,570710,,469043,485913,B,71.5,200
2026.02.12T09:30:10.360,1770859810360,570711,,482185,485913,B,71.7,300
2026.02.12T09:30:10.510,1770859810510,571028,,482185,486203,B,71.7,100
2026.02.12T09:30:10.670,1770859810670,574402,,488952,486203,S,71.74000000000001,100
2026.02.12T09:30:10.840,1770859810840,577260,,247737,491285,B,72.0,1500
2026.02.12T09:30:11.170,1770859811170,579963,,493459,486203,S,71.74000000000001,100
2026.02.12T09:30:11.330,1770859811330,583287,,496203,495436,S,71.8,200
2026.02.12T09:30:11.510,1770859811510,586375,,498627,495436,S,71.8,300
2026.02.12T09:30:11.510,1770859811510,586376,,498627,486203,S,71.74000000000001,200
2026.02.12T09:30:11.510,1770859811510,586377,,498627,494754,S,71.45,300
2026.02.12T09:30:11.680,1770859811680,587400,,499507,493168,S,71.3,300
2026.02.12T09:30:11.680,1770859811680,587401,,499507,493617,S,71.3,300
2026.02.12T09:30:11.680,1770859811680,587402,,499507,497613,S,71.3,100
2026.02.12T09:30:11.680,1770859811680,587403,,499507,461226,S,71.25,100
2026.02.12T09:30:11.680,1770859811680,587404,,499507,443268,S,71.24000000000001,100
2026.02.12T09:30:11.680,1770859811680,588545,,498627,500448,B,71.4,2900
2026.02.12T09:30:12.970,1770859812970,604115,,513719,500448,S,71.98,100
2026.02.12T09:30:13.300,1770859813300,609113,,517815,500448,S,71.98,100
2026.02.12T09:30:13.300,1770859813300,609637,,518277,500448,S,71.98,100
2026.02.12T09:30:13.470,1770859813470,610809,,519227,500448,S,71.98,100
2026.02.12T09:30:13.470,1770859813470,611801,,247737,520058,B,72.0,800
2026.02.12T09:30:13.620,1770859813620,613476,,521449,500448,S,71.98,500
2026.02.12T09:30:14.090,1770859814090,619500,,526472,500448,S,71.98,100
2026.02.12T09:30:14.600,1770859814600,625604,,247737,531470,B,72.0,200
2026.02.12T09:30:14.920,1770859814920,631402,,536306,500448,S,71.98,200
2026.02.12T09:30:15.090,1770859815090,633110,,537721,500448,S,71.98,100
2026.02.12T09:30:15.380,1770859815380,637710,,541303,500448,S,71.98,100
2026.02.12T09:30:15.530,1770859815530,640452,,543599,500448,S,71.98,200
2026.02.12T09:30:16.170,1770859816170,647759,,549416,500448,S,71.98,500
2026.02.12T09:30:16.350,1770859816350,650498,,551681,500448,S,71.98,200
2026.02.12T09:30:16.350,1770859816350,651209,,552274,500448,S,71.98,100
2026.02.12T09:30:16.680,1770859816680,655271,,555387,500448,S,71.98,700
2026.02.12T09:30:16.680,1770859816680,655272,,555387,535228,S,71.51,100
2026.02.12T09:30:16.680,1770859816680,655273,,555387,539548,S,71.51,100
2026.02.12T09:30:16.680,1770859816680,655274,,555387,543246,S,71.51,200
2026.02.12T09:30:16.680,1770859816680,655275,,555387,543983,S,71.51,1200
2026.02.12T09:30:16.680,1770859816680,655276,,555387,520355,S,71.5,200
2026.02.12T09:30:16.680,1770859816680,655277,,555387,525679,S,71.5,3000
2026.02.12T09:30:16.680,1770859816680,655278,,555387,535440,S,71.5,400
2026.02.12T09:30:16.680,1770859816680,655279,,555387,549195,S,71.5,100
2026.02.12T09:30:16.680,1770859816680,655280,,555387,551407,S,71.5,200
2026.02.12T09:30:16.680,1770859816680,655281,,555387,540215,S,71.46000000000001,200
2026.02.12T09:30:16.680,1770859816680,655282,,555387,553380,S,71.46000000000001,700
2026.02.12T09:30:16.680,1770859816680,655561,,555592,553380,S,71.46000000000001,200
2026.02.12T09:30:16.680,1770859816680,655562,,555592,524181,S,71.37,200
2026.02.12T09:30:16.680,1770859816680,655563,,555592,504315,S,71.3,200
2026.02.12T09:30:16.680,1770859816680,655564,,555592,534223,S,71.3,200
2026.02.12T09:30:17.230,1770859817230,660938,,559922,556238,S,71.51,300
2026.02.12T09:30:17.230,1770859817230,661700,,560512,556238,S,71.51,100
2026.02.12T09:30:17.740,1770859817740,669614,,566097,556238,S,71.51,100
2026.02.12T09:30:17.740,1770859817740,669621,,566102,556238,S,71.51,100
2026.02.12T09:30:17.920,1770859817920,671242,,567447,556238,S,71.51,100
2026.02.12T09:30:17.920,1770859817920,672037,,568092,556238,S,71.51,300
2026.02.12T09:30:17.920,1770859817920,672038,,568092,567928,S,71.5,500
2026.02.12T09:30:17.920,1770859817920,672039,,568092,558077,S,71.37,200
2026.02.12T09:30:17.920,1770859817920,672040,,568092,562390,S,71.37,1700
2026.02.12T09:30:17.920,1770859817920,672041,,568092,562406,S,71.37,700
2026.02.12T09:30:17.920,1770859817920,672042,,568092,562840,S,71.37,1600
2026.02.12T09:30:17.920,1770859817920,672043,,568092,563402,S,71.35000000000001,600
2026.02.12T09:30:18.070,1770859818070,673258,,568789,569062,B,71.5,100
2026.02.12T09:30:18.280,1770859818280,676410,,571678,569062,S,71.5,100
2026.02.12T09:30:18.280,1770859818280,676411,,571678,563402,S,71.35000000000001,100
2026.02.12T09:30:18.580,1770859818580,680072,,574599,573512,S,71.51,100
2026.02.12T09:30:18.580,1770859818580,680078,,574605,573512,S,71.51,100
2026.02.12T09:30:18.730,1770859818730,682176,,576327,573512,S,71.51,100
2026.02.12T09:30:18.900,1770859818900,683314,,555947,577272,B,71.7,100
2026.02.12T09:30:19.060,1770859819060,687028,,580078,577272,S,71.71000000000001,300
2026.02.12T09:30:19.060,1770859819060,687097,,580136,577272,S,71.71000000000001,300
2026.02.12T09:30:19.060,1770859819060,687380,,580376,577272,S,71.71000000000001,300
2026.02.12T09:30:19.060,1770859819060,687394,,580390,577272,S,71.71000000000001,700
2026.02.12T09:30:19.220,1770859819220,688349,,581118,577272,S,71.71000000000001,300
2026.02.12T09:30:19.220,1770859819220,688350,,581118,573512,S,71.51,500
2026.02.12T09:30:19.220,1770859819220,688351,,581118,575263,S,71.37,100
2026.02.12T09:30:19.670,1770859819670,696140,,556310,587145,B,71.89,100
2026.02.12T09:30:19.670,1770859819670,696141,,569236,587146,B,71.94,100
2026.02.12T09:30:19.830,1770859819830,696181,,569236,587181,B,71.94,100
2026.02.12T09:30:19.830,1770859819830,696182,,587124,587181,B,71.95,1000
2026.02.12T09:30:19.830,1770859819830,696183,,587139,587181,B,71.96000000000001,300
2026.02.12T09:30:19.830,1770859819830,697710,,588411,583993,S,71.81,100
2026.02.12T09:30:19.830,1770859819830,697938,,588585,583993,S,71.81,100
2026.02.12T09:30:19.980,1770859819980,699304,,589670,583993,S,71.81,200
2026.02.12T09:30:20.280,1770859820280,702821,,592306,583993,S,71.81,200
2026.02.12T09:30:20.280,1770859820280,702922,,590020,592383,B,71.84,100
2026.02.12T09:30:20.280,1770859820280,702959,,592416,583993,S,71.81,200
2026.02.12T09:30:20.280,1770859820280,702960,,592416,592152,S,71.8,300
2026.02.12T09:30:20.460,1770859820460,705321,,590020,593985,B,71.84,100
2026.02.12T09:30:20.460,1770859820460,705322,,587139,593985,B,71.96000000000001,100
2026.02.12T09:30:20.460,1770859820460,705800,,587139,594353,B,71.96000000000001,200
2026.02.12T09:30:20.460,1770859820460,705986,,587139,594493,B,71.96000000000001,400
2026.02.12T09:30:20.460,1770859820460,705987,,585243,594493,B,71.97,400
2026.02.12T09:30:20.970,1770859820970,712655,,596887,599540,B,71.89,100
2026.02.12T09:30:20.970,1770859820970,712656,,585243,599540,B,71.97,600
2026.02.12T09:30:20.970,1770859820970,712657,,591194,599540,B,71.97,1600
2026.02.12T09:30:20.970,1770859820970,712658,,587127,599540,B,71.98,900
2026.02.12T09:30:20.970,1770859820970,713397,,600144,592152,S,71.8,100
2026.02.12T09:30:21.300,1770859821300,716495,,602339,592152,S,71.8,100
2026.02.12T09:30:22.020,1770859822020,726497,,587127,609705,B,71.98,1600
2026.02.12T09:30:22.020,1770859822020,726507,,587127,609714,B,71.98,200
2026.02.12T09:30:22.070,1770859822070,726569,,587456,609755,B,71.98,100
2026.02.12T09:30:22.070,1770859822070,727905,,610679,592152,S,71.8,100
2026.02.12T09:30:22.240,1770859822240,729843,,587456,612091,B,71.98,100
2026.02.12T09:30:22.410,1770859822410,731086,,590143,612996,B,71.98,100
2026.02.12T09:30:22.410,1770859822410,731377,,590143,613155,B,71.98,100
2026.02.12T09:30:22.410,1770859822410,731527,,590143,613260,B,71.98,100
2026.02.12T09:30:22.410,1770859822410,731561,,590143,613291,B,71.98,200
2026.02.12T09:30:22.410,1770859822410,731888,,590143,613502,B,71.98,300
2026.02.12T09:30:22.410,1770859822410,731900,,590143,613506,B,71.98,100
2026.02.12T09:30:22.410,1770859822410,731970,,590143,613549,B,71.98,100
2026.02.12T09:30:22.410,1770859822410,732165,,590143,613676,B,71.98,100
2026.02.12T09:30:22.410,1770859822410,732589,,590143,614015,B,71.98,200
2026.02.12T09:30:22.410,1770859822410,732617,,590143,614032,B,71.98,400
2026.02.12T09:30:22.560,1770859822560,733400,,590143,614631,B,71.98,200
2026.02.12T09:30:22.560,1770859822560,733793,,590143,614919,B,71.98,100
2026.02.12T09:30:22.560,1770859822560,733794,,590274,614919,B,71.98,100
2026.02.12T09:30:22.560,1770859822560,733795,,590412,614919,B,71.98,100
2026.02.12T09:30:22.560,1770859822560,733875,,590412,614977,B,71.98,200
2026.02.12T09:30:22.560,1770859822560,734377,,590412,615346,B,71.98,200
2026.02.12T09:30:22.560,1770859822560,734479,,590412,615438,B,71.98,100
2026.02.12T09:30:22.670,1770859822670,735482,,590412,616156,B,71.98,100
2026.02.12T09:30:22.670,1770859822670,736245,,590412,616671,B,71.98,100
2026.02.12T09:30:22.670,1770859822670,736248,,590412,616673,B,71.98,100
2026.02.12T09:30:22.830,1770859822830,737094,,590412,617302,B,71.98,1100
2026.02.12T09:30:22.830,1770859822830,737095,,597846,617302,B,71.98,100
2026.02.12T09:30:22.830,1770859822830,737096,,603705,617302,B,71.98,200
2026.02.12T09:30:22.830,1770859822830,737097,,612815,617302,B,71.98,300
2026.02.12T09:30:22.830,1770859822830,737515,,612815,617598,B,71.98,100
2026.02.12T09:30:23.040,1770859823040,741087,,620224,592152,S,71.8,100
2026.02.12T09:30:23.040,1770859823040,741911,,612815,620799,B,71.98,100
2026.02.12T09:30:23.040,1770859823040,741912,,534376,620799,B,71.99000000000001,600
2026.02.12T09:30:23.040,1770859823040,741913,,553553,620799,B,71.99000000000001,100
2026.02.12T09:30:23.040,1770859823040,741914,,561574,620799,B,71.99000000000001,200
2026.02.12T09:30:23.040,1770859823040,741915,,564539,620799,B,71.99000000000001,600
2026.02.12T09:30:23.210,1770859823210,742751,,564539,621410,B,71.99000000000001,100
2026.02.12T09:30:23.210,1770859823210,742811,,564539,621463,B,71.99000000000001,100
2026.02.12T09:30:23.380,1770859823380,744985,,623054,597874,S,71.7,100
2026.02.12T09:30:23.380,1770859823380,745167,,621824,623182,B,71.98,100
2026.02.12T09:30:23.380,1770859823380,745331,,621824,623310,B,71.98,700
2026.02.12T09:30:23.380,1770859823380,745332,,564539,623310,B,71.99000000000001,2200
2026.02.12T09:30:23.380,1770859823380,746251,,564539,623994,B,71.99000000000001,1600
2026.02.12T09:30:23.530,1770859823530,747431,,564539,624744,B,71.99000000000001,100
2026.02.12T09:30:23.530,1770859823530,748147,,625273,597874,S,71.7,600
2026.02.12T09:30:23.680,1770859823680,750448,,564539,626926,B,71.99000000000001,200
2026.02.12T09:30:23.840,1770859823840,751487,,569705,627716,B,71.99000000000001,100
2026.02.12T09:30:24.290,1770859824290,757177,,569705,631995,B,71.99000000000001,100
2026.02.12T09:30:24.290,1770859824290,757901,,569705,632441,B,71.99000000000001,100
2026.02.12T09:30:24.290,1770859824290,758502,,569705,632829,B,71.99000000000001,100
2026.02.12T09:30:24.600,1770859824600,762217,,635403,628289,S,71.77000000000001,100
2026.02.12T09:30:25.040,1770859825040,768313,,636551,640002,B,71.98,100
2026.02.12T09:30:25.040,1770859825040,768612,,640122,640224,B,71.88000000000001,100
2026.02.12T09:30:25.040,1770859825040,768614,,640122,640226,B,71.88000000000001,100
2026.02.12T09:30:25.040,1770859825040,769691,,640122,641079,B,71.88000000000001,100
2026.02.12T09:30:25.040,1770859825040,770061,,640122,641380,B,71.88000000000001,100
2026.02.12T09:30:25.340,1770859825340,772911,,640122,643482,B,71.88000000000001,100
2026.02.12T09:30:25.340,1770859825340,773546,,643957,628289,S,71.77000000000001,100
2026.02.12T09:30:25.500,1770859825500,774585,,640167,644702,B,71.88000000000001,200
2026.02.12T09:30:25.500,1770859825500,775473,,640167,645384,B,71.88000000000001,100
2026.02.12T09:30:25.800,1770859825800,778690,,647797,628289,S,71.77000000000001,100
2026.02.12T09:30:25.800,1770859825800,780200,,648649,648932,B,71.89,400
2026.02.12T09:30:25.800,1770859825800,780201,,636551,648932,B,71.98,100
2026.02.12T09:30:25.940,1770859825940,780728,,649317,628289,S,71.77000000000001,300
2026.02.12T09:30:26.090,1770859826090,784604,,636551,652079,B,71.98,300
2026.02.12T09:30:26.250,1770859826250,786003,,636551,653070,B,71.98,400
2026.02.12T09:30:26.250,1770859826250,786243,,653224,631180,S,71.71000000000001,100
2026.02.12T09:30:26.250,1770859826250,786244,,653224,632987,S,71.71000000000001,100
2026.02.12T09:30:26.250,1770859826250,786245,,653224,646727,S,71.71000000000001,100
2026.02.12T09:30:26.250,1770859826250,786246,,653224,647223,S,71.71000000000001,100
2026.02.12T09:30:26.250,1770859826250,786247,,653224,647715,S,71.71000000000001,100
2026.02.12T09:30:26.250,1770859826250,786248,,653224,643052,S,71.7,100
2026.02.12T09:30:26.420,1770859826420,788797,,636551,654996,B,71.98,100
2026.02.12T09:30:26.560,1770859826560,789588,,655568,655215,S,71.71000000000001,200
2026.02.12T09:30:26.560,1770859826560,789589,,655568,643095,S,71.7,100
2026.02.12T09:30:26.560,1770859826560,790240,,656025,643123,S,71.7,100
2026.02.12T09:30:26.560,1770859826560,790241,,656025,643287,S,71.7,100
2026.02.12T09:30:26.560,1770859826560,790244,,656028,651710,S,71.7,200
2026.02.12T09:30:26.560,1770859826560,790295,,636551,656059,B,71.98,1000
2026.02.12T09:30:26.560,1770859826560,790296,,647333,656059,B,71.98,100
2026.02.12T09:30:26.560,1770859826560,790297,,652848,656059,B,71.98,100
2026.02.12T09:30:26.560,1770859826560,790298,,569705,656059,B,71.99000000000001,200
2026.02.12T09:30:26.560,1770859826560,790299,,630988,656059,B,71.99000000000001,100
2026.02.12T09:30:26.560,1770859826560,790300,,247737,656059,B,72.0,1600
2026.02.12T09:30:26.560,1770859826560,790301,,256547,656059,B,72.0,1900
2026.02.12T09:30:26.700,1770859826700,792658,,256547,657866,B,72.0,200
2026.02.12T09:30:26.840,1770859826840,793782,,256547,658684,B,72.0,200
2026.02.12T09:30:27.000,1770859827000,795785,,256547,660094,B,72.0,200
2026.02.12T09:30:27.150,1770859827150,799218,,662545,659060,S,71.89,100
2026.02.12T09:30:27.300,1770859827300,800286,,663281,659060,S,71.89,200
2026.02.12T09:30:27.440,1770859827440,803056,,256547,665177,B,72.0,400
2026.02.12T09:30:27.620,1770859827620,805261,,666738,659060,S,71.89,400
2026.02.12T09:30:27.900,1770859827900,808143,,666987,668815,B,71.98,200
2026.02.12T09:30:27.900,1770859827900,809177,,667325,669533,B,71.98,100
2026.02.12T09:30:28.200,1770859828200,812668,,671337,672043,B,71.98,100
2026.02.12T09:30:28.200,1770859828200,813517,,256547,672640,B,72.0,100
2026.02.12T09:30:28.540,1770859828540,817287,,675248,672043,S,71.99000000000001,100
2026.02.12T09:30:28.540,1770859828540,818128,,675706,675396,S,71.99000000000001,100
2026.02.12T09:30:28.830,1770859828830,823088,,679231,675396,S,71.99000000000001,400
2026.02.12T09:30:28.830,1770859828830,823089,,679231,675531,S,71.98,200
2026.02.12T09:30:28.830,1770859828830,823090,,679231,675555,S,71.98,300
2026.02.12T09:30:28.830,1770859828830,823091,,679231,675702,S,71.98,200
2026.02.12T09:30:28.830,1770859828830,823092,,679231,678661,S,71.98,100
2026.02.12T09:30:28.830,1770859828830,823093,,679231,659060,S,71.89,5500
2026.02.12T09:30:29.110,1770859829110,826554,,360403,681615,B,72.0,100
2026.02.12T09:30:29.110,1770859829110,827124,,482144,682026,B,72.0,100
2026.02.12T09:30:29.290,1770859829290,827952,,534635,682624,B,72.0,100
2026.02.12T09:30:29.410,1770859829410,829912,,684045,682426,S,71.99000000000001,100
2026.02.12T09:30:29.570,1770859829570,832574,,542798,685911,B,72.0,100
2026.02.12T09:30:29.710,1770859829710,833894,,686815,659060,S,71.89,300
2026.02.12T09:30:29.860,1770859829860,835763,,687258,688113,B,71.98,100
2026.02.12T09:30:29.860,1770859829860,835848,,566814,688177,B,72.0,100
2026.02.12T09:30:29.860,1770859829860,836990,,689003,659060,S,71.89,200
2026.02.12T09:30:29.990,1770859829990,838169,,566814,689758,B,72.0,100
2026.02.12T09:30:30.120,1770859830120,840435,,691277,659060,S,71.89,100
2026.02.12T09:30:30.130,1770859830130,841469,,566814,691995,B,72.0,1100
2026.02.12T09:30:30.270,1770859830270,842854,,693000,691894,S,71.99000000000001,100
2026.02.12T09:30:30.270,1770859830270,843603,,693486,691894,S,71.99000000000001,100
2026.02.12T09:30:30.270,1770859830270,843604,,693486,659060,S,71.89,1400
