TradeTime,Unix,BizIndex,ApplSeqNum,OrderType,Side,Price,OrderQty,TradedQty,CDD,OrderQty_F,类型
2026.02.12T09:40:04.670,1770860404670,4060921,2709705,D,S,72.81,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:04.710,1770860404710,4061246,2722172,A,B,72.5,400,0.0,0.0,400.0,先委托后成交
2026.02.12T09:40:04.760,1770860404760,4061394,2722274,A,B,72.5,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:05.010,1770860405010,4062450,2710070,D,B,72.48,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:05.110,1770860405110,4062821,2723118,A,S,74.5,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:05.110,1770860405110,4062866,2723152,A,B,72.60000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:05.160,1770860405160,4063147,2723355,A,S,72.76,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:05.370,1770860405370,4064066,2723886,A,B,72.55,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:05.570,1770860405570,4065038,2724451,A,S,73.5,500,0.0,0.0,500.0,先委托后成交
2026.02.12T09:40:05.610,1770860405610,4065175,2724523,A,B,72.76,200,0.0,1.0,200.0,即时成交余量无
2026.02.12T09:40:05.650,1770860405650,4065334,2709679,D,S,72.8,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:05.680,1770860405680,4065576,2709912,D,S,72.8,1200,0.0,0.0,1200.0,先委托后成交
2026.02.12T09:40:05.720,1770860405720,4065828,2709689,D,S,72.8,1200,0.0,0.0,1200.0,先委托后成交
2026.02.12T09:40:05.830,1770860405830,4066194,2725135,A,B,72.49000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:06.000,1770860406000,4066799,2725514,A,S,72.51,400,600.0,0.0,1000.0,即时成交余量委托
2026.02.12T09:40:06.040,1770860406040,4066950,2692911,D,B,72.3,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:06.150,1770860406150,4067268,2725798,A,B,72.51,100,0.0,1.0,100.0,即时成交余量无
2026.02.12T09:40:06.150,1770860406150,4067270,2725799,A,B,72.51,100,300.0,0.0,400.0,即时成交余量委托
2026.02.12T09:40:06.150,1770860406150,4067271,2725800,A,B,72.54,400,0.0,0.0,400.0,先委托后成交
2026.02.12T09:40:06.150,1770860406150,4067272,2725801,A,B,72.51,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:06.150,1770860406150,4067278,2725806,A,B,72.54,400,0.0,0.0,400.0,先委托后成交
2026.02.12T09:40:06.150,1770860406150,4067305,2709772,D,S,72.8,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:06.150,1770860406150,4067313,2725830,A,B,72.52000000000001,400,0.0,0.0,400.0,先委托后成交
2026.02.12T09:40:06.180,1770860406180,4067315,2709844,D,S,72.8,500,0.0,0.0,500.0,先委托后成交
2026.02.12T09:40:06.180,1770860406180,4067345,2725856,A,B,72.51,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:06.180,1770860406180,4067382,2725883,A,B,72.51,400,0.0,0.0,400.0,先委托后成交
2026.02.12T09:40:06.180,1770860406180,4067383,2725884,A,B,72.54,400,0.0,0.0,400.0,先委托后成交
2026.02.12T09:40:06.180,1770860406180,4067396,2720548,D,S,72.77000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:06.200,1770860406200,4067534,2725970,A,B,72.51,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:06.200,1770860406200,4067612,2725996,A,B,72.52000000000001,400,0.0,0.0,400.0,先委托后成交
2026.02.12T09:40:06.200,1770860406200,4067673,2726028,A,B,72.51,400,0.0,0.0,400.0,先委托后成交
2026.02.12T09:40:06.240,1770860406240,4067932,2726175,A,B,72.51,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:06.270,1770860406270,4068031,405567,D,S,74.77000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:06.310,1770860406310,4068161,2722172,D,B,72.5,400,0.0,0.0,400.0,先委托后成交
2026.02.12T09:40:06.330,1770860406330,4068212,2726350,A,S,72.54,600,0.0,1.0,600.0,即时成交余量无
2026.02.12T09:40:06.360,1770860406360,4068284,2722274,D,B,72.5,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:06.380,1770860406380,4068339,2726432,A,B,72.53,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:06.380,1770860406380,4068344,2726436,A,B,72.53,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:06.520,1770860406520,4069143,2726967,A,B,72.57000000000001,400,0.0,0.0,400.0,先委托后成交
2026.02.12T09:40:06.550,1770860406550,4069246,2727030,A,B,72.57000000000001,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:06.820,1770860406820,4070353,2461386,D,S,73.74000000000001,1000,0.0,0.0,1000.0,先委托后成交
2026.02.12T09:40:06.840,1770860406840,4070413,2561272,D,S,73.60000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:06.890,1770860406890,4070575,2727872,A,B,72.55,600,0.0,0.0,600.0,先委托后成交
2026.02.12T09:40:06.950,1770860406950,4071074,2728151,A,B,72.5,1000,0.0,0.0,1000.0,先委托后成交
2026.02.12T09:40:07.100,1770860407100,4071621,2728492,A,S,72.57000000000001,100,0.0,1.0,100.0,即时成交余量无
2026.02.12T09:40:07.190,1770860407190,4072042,2728750,A,B,72.58,400,0.0,0.0,400.0,先委托后成交
2026.02.12T09:40:07.220,1770860407220,4072110,2725806,D,B,72.54,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:07.250,1770860407250,4072418,2728974,A,B,72.53,500,0.0,0.0,500.0,先委托后成交
2026.02.12T09:40:07.330,1770860407330,4072622,2725856,D,B,72.51,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:07.500,1770860407500,4073521,2726436,D,B,72.53,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:07.500,1770860407500,4073522,2726432,D,B,72.53,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:07.530,1770860407530,4073575,2729625,A,B,72.5,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:07.560,1770860407560,4073673,2729676,A,S,74.0,800,0.0,0.0,800.0,先委托后成交
2026.02.12T09:40:07.780,1770860407780,4074852,2730298,A,S,72.58,300,0.0,1.0,300.0,即时成交余量无
2026.02.12T09:40:08.140,1770860408140,4076355,2731163,A,B,72.62,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:08.140,1770860408140,4076448,2731204,A,B,72.62,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:08.170,1770860408170,4076455,2727030,D,B,72.57000000000001,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:08.230,1770860408230,4077063,2731633,A,B,72.56,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:08.320,1770860408320,4077415,2726967,D,B,72.57000000000001,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:08.400,1770860408400,4077741,2725799,D,B,72.51,100,300.0,0.0,400.0,即时成交余量委托
2026.02.12T09:40:08.430,1770860408430,4077846,2732160,A,S,72.77000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:08.460,1770860408460,4078093,2732286,A,B,72.5,400,0.0,0.0,400.0,先委托后成交
2026.02.12T09:40:08.490,1770860408490,4078312,2732428,A,S,72.62,200,0.0,1.0,200.0,即时成交余量无
2026.02.12T09:40:08.750,1770860408750,4079601,2733179,A,B,72.58,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:08.750,1770860408750,4079657,2733213,A,B,72.77000000000001,200,0.0,1.0,200.0,即时成交余量无
2026.02.12T09:40:08.850,1770860408850,4079953,2733399,A,B,72.78,300,0.0,1.0,300.0,即时成交余量无
2026.02.12T09:40:08.920,1770860408920,4080253,2733573,A,S,72.76,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:09.110,1770860409110,4081152,2734118,A,B,72.58,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:09.110,1770860409110,4081160,2734123,A,B,72.56,500,0.0,0.0,500.0,先委托后成交
2026.02.12T09:40:09.130,1770860409130,4081215,2734167,A,B,72.5,1000,0.0,0.0,1000.0,先委托后成交
2026.02.12T09:40:09.330,1770860409330,4082312,2734907,A,B,72.57000000000001,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:09.440,1770860409440,4082942,2735374,A,S,74.5,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:09.610,1770860409610,4083754,2735818,A,S,72.78,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:10.020,1770860410020,4085532,2737000,A,S,72.63000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:10.050,1770860410050,4085552,2720170,D,S,72.79,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:10.050,1770860410050,4085555,2737017,A,S,72.76,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:10.050,1770860410050,4085557,2737019,A,S,72.58,100,0.0,1.0,100.0,即时成交余量无
2026.02.12T09:40:10.300,1770860410300,4086756,2737809,A,B,71.0,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:10.340,1770860410340,4087044,2734123,D,B,72.56,500,0.0,0.0,500.0,先委托后成交
2026.02.12T09:40:10.340,1770860410340,4087048,2733179,D,B,72.58,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:10.850,1770860410850,4089325,2739527,A,B,72.52000000000001,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:10.910,1770860410910,4089540,2739644,A,S,73.97,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:10.910,1770860410910,4089668,2734907,D,B,72.57000000000001,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:11.060,1770860411060,4090201,2740079,A,B,72.39,400,0.0,0.0,400.0,先委托后成交
2026.02.12T09:40:11.210,1770860411210,4090973,2740545,A,B,72.63000000000001,100,0.0,1.0,100.0,即时成交余量无
2026.02.12T09:40:11.210,1770860411210,4090974,2740546,A,B,72.63000000000001,600,0.0,0.0,600.0,先委托后成交
2026.02.12T09:40:11.240,1770860411240,4091013,2740573,A,B,72.63000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:11.310,1770860411310,4091442,2740814,A,B,72.58,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:11.480,1770860411480,4092477,2741499,A,S,72.63000000000001,100,0.0,1.0,100.0,即时成交余量无
2026.02.12T09:40:11.570,1770860411570,4092804,2741661,A,B,72.63000000000001,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:11.640,1770860411640,4093109,2741882,A,B,72.58,900,0.0,0.0,900.0,先委托后成交
2026.02.12T09:40:12.240,1770860412240,4095807,2743506,A,S,72.78,1000,0.0,0.0,1000.0,先委托后成交
2026.02.12T09:40:12.410,1770860412410,4096537,2744025,A,S,72.75,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:12.460,1770860412460,4096929,2744317,A,S,72.75,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:12.680,1770860412680,4097991,2741661,D,B,72.63000000000001,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:12.680,1770860412680,4097992,2744982,A,B,72.62,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:12.680,1770860412680,4098097,2745050,A,S,72.75,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:12.790,1770860412790,4098483,2726175,D,B,72.51,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:12.810,1770860412810,4098558,2745395,A,B,72.61,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:12.930,1770860412930,4099135,2745808,A,S,72.75,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:12.930,1770860412930,4099139,2745812,A,S,72.75,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:12.960,1770860412960,4099336,2745911,A,S,72.74000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:12.960,1770860412960,4099376,2745942,A,S,72.74000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:12.960,1770860412960,4099378,2745944,A,S,72.74000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:12.990,1770860412990,4099449,2745989,A,S,72.74000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:12.990,1770860412990,4099463,2746002,A,S,72.74000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.040,1770860413040,4099684,2746163,A,S,72.74000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.040,1770860413040,4099685,2746164,A,S,72.74000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.040,1770860413040,4099701,2720169,D,S,72.78,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.040,1770860413040,4099702,2737017,D,S,72.76,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.040,1770860413040,4099704,2746177,A,S,72.74000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.040,1770860413040,4099707,2746179,A,S,72.75,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.290,1770860413290,4100862,2746963,A,B,72.63000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.420,1770860413420,4101741,2747564,A,S,72.73,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.420,1770860413420,4101766,2747570,A,S,72.73,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.470,1770860413470,4101982,2747714,A,B,72.63000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.520,1770860413520,4102168,2747829,A,S,72.73,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.640,1770860413640,4102667,2712836,D,S,72.79,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:13.690,1770860413690,4103026,2748385,A,S,72.73,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.690,1770860413690,4103151,2748483,A,S,72.73,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.690,1770860413690,4103194,2748510,A,S,72.73,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.690,1770860413690,4103195,2748511,A,S,72.73,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.690,1770860413690,4103208,2744982,D,B,72.62,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:13.690,1770860413690,4103209,2748523,A,B,72.60000000000001,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:13.740,1770860413740,4103232,2748539,A,S,72.73,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.740,1770860413740,4103372,2748616,A,S,72.73,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.770,1770860413770,4103485,2748698,A,S,72.73,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.930,1770860413930,4104115,2745395,D,B,72.61,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:13.960,1770860413960,4104313,2749221,A,S,72.73,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:13.960,1770860413960,4104422,2749301,A,S,72.73,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.180,1770860414180,4105381,2749956,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.180,1770860414180,4105396,2749968,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.210,1770860414210,4105445,2750009,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.210,1770860414210,4105469,2750031,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.210,1770860414210,4105475,2750037,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.210,1770860414210,4105499,2750059,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.210,1770860414210,4105517,2750077,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.210,1770860414210,4105570,2750122,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.210,1770860414210,4105606,2750151,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.420,1770860414420,4106508,2750753,A,B,72.63000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.450,1770860414450,4106694,2750876,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.450,1770860414450,4106697,2750879,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.450,1770860414450,4106727,2750905,A,B,72.68,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.450,1770860414450,4106752,2750919,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.450,1770860414450,4106763,2713379,D,S,72.79,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.450,1770860414450,4106768,2750928,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.450,1770860414450,4106781,2713233,D,S,72.79,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:14.480,1770860414480,4106839,2750972,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.570,1770860414570,4107277,2712644,D,S,72.79,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.570,1770860414570,4107279,2712652,D,S,72.79,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.620,1770860414620,4107401,2751350,A,B,72.53,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:14.670,1770860414670,4107624,2751476,A,S,72.68,100,0.0,1.0,100.0,即时成交余量无
2026.02.12T09:40:14.700,1770860414700,4107878,2751601,A,S,72.71000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.700,1770860414700,4107892,2751613,A,S,72.71000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.730,1770860414730,4108114,2713317,D,S,72.79,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.780,1770860414780,4108379,2748523,D,B,72.60000000000001,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:14.830,1770860414830,4108517,2751965,A,S,72.71000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.830,1770860414830,4108520,2751968,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.830,1770860414830,4108523,2751970,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.910,1770860414910,4108908,2752193,A,S,72.7,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.970,1770860414970,4109278,2752454,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:14.970,1770860414970,4109306,2752481,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:15.000,1770860415000,4109476,2752612,A,B,71.85000000000001,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:15.000,1770860415000,4109491,2752621,A,B,72.59,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:15.070,1770860415070,4109739,2752783,A,S,72.63000000000001,400,0.0,1.0,400.0,即时成交余量无
2026.02.12T09:40:15.070,1770860415070,4109754,2752793,A,S,72.63000000000001,300,0.0,1.0,300.0,即时成交余量无
2026.02.12T09:40:15.070,1770860415070,4109781,2752814,A,S,72.63000000000001,400,200.0,0.0,600.0,即时成交余量委托
2026.02.12T09:40:15.200,1770860415200,4110419,2753251,A,S,72.7,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:15.200,1770860415200,4110522,2753317,A,S,72.69,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:15.290,1770860415290,4110942,2753519,A,S,76.99000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:15.390,1770860415390,4111224,2753691,A,S,72.59,500,0.0,1.0,500.0,即时成交余量无
2026.02.12T09:40:15.460,1770860415460,4111630,2753982,A,B,72.63000000000001,100,0.0,1.0,100.0,即时成交余量无
2026.02.12T09:40:15.490,1770860415490,4111838,2754120,A,S,72.7,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:15.490,1770860415490,4111839,2754121,A,S,72.63000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:15.490,1770860415490,4111842,2754124,A,S,72.63000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:15.520,1770860415520,4112016,2727872,D,B,72.55,600,0.0,0.0,600.0,先委托后成交
2026.02.12T09:40:15.560,1770860415560,4112154,2754349,A,S,72.69,700,0.0,0.0,700.0,先委托后成交
2026.02.12T09:40:15.640,1770860415640,4112443,2754515,A,B,72.63000000000001,300,0.0,1.0,300.0,即时成交余量无
2026.02.12T09:40:16.050,1770860416050,4114472,2746177,D,S,72.74000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:16.050,1770860416050,4114473,2746179,D,S,72.75,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:16.050,1770860416050,4114474,2755846,A,S,72.63000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:16.050,1770860416050,4114476,2755848,A,S,72.69,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:16.070,1770860416070,4114625,2755927,A,S,73.89,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:16.180,1770860416180,4115043,2756215,A,B,72.63000000000001,100,0.0,1.0,100.0,即时成交余量无
2026.02.12T09:40:16.320,1770860416320,4115831,2756713,A,B,72.54,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:16.470,1770860416470,4116610,2757220,A,B,72.63000000000001,100,0.0,1.0,100.0,即时成交余量无
2026.02.12T09:40:16.620,1770860416620,4117259,2757596,A,B,72.63000000000001,100,0.0,1.0,100.0,即时成交余量无
2026.02.12T09:40:16.620,1770860416620,4117260,2757597,A,B,72.63000000000001,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:16.880,1770860416880,4118589,2758468,A,B,72.69,3100,0.0,1.0,3100.0,即时成交余量无
2026.02.12T09:40:16.990,1770860416990,4119278,2758829,A,S,72.68,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:17.190,1770860417190,4120196,2413669,D,B,72.0,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:17.190,1770860417190,4120298,2759474,A,B,72.55,800,0.0,0.0,800.0,先委托后成交
2026.02.12T09:40:17.240,1770860417240,4120477,2759593,A,B,72.63000000000001,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:17.240,1770860417240,4120493,2759603,A,B,72.71000000000001,100,100.0,0.0,200.0,即时成交余量委托
2026.02.12T09:40:17.440,1770860417440,4121307,2760121,A,S,73.88000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:17.460,1770860417460,4121523,2760269,A,S,72.71000000000001,100,0.0,1.0,100.0,即时成交余量无
2026.02.12T09:40:17.630,1770860417630,4122227,2760719,A,B,72.63000000000001,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:17.630,1770860417630,4122249,2760733,A,S,72.71000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:17.740,1770860417740,4122817,2761122,A,B,72.62,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:18.270,1770860418270,4125251,2762652,A,B,72.58,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:18.590,1770860418590,4126879,2763723,A,S,74.0,400,0.0,0.0,400.0,先委托后成交
2026.02.12T09:40:18.660,1770860418660,4127327,2760719,D,B,72.63000000000001,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:19.050,1770860419050,4129168,2765175,A,S,72.69,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:19.050,1770860419050,4129171,2765178,A,S,72.72,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:19.050,1770860419050,4129228,2761122,D,B,72.62,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:19.050,1770860419050,4129229,2765218,A,B,72.61,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:19.200,1770860419200,4129936,2765747,A,B,72.63000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:19.200,1770860419200,4129981,2765790,A,S,72.69,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:19.370,1770860419370,4130741,2766340,A,B,72.60000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:19.370,1770860419370,4130761,2766348,A,S,72.69,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:19.530,1770860419530,4131678,2767031,A,B,72.69,200,0.0,1.0,200.0,即时成交余量无
2026.02.12T09:40:19.720,1770860419720,4132297,2767440,A,B,72.68,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:19.810,1770860419810,4132766,2767743,A,B,72.68,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:19.850,1770860419850,4132941,2767870,A,B,72.68,300,0.0,0.0,300.0,先委托后成交
2026.02.12T09:40:19.920,1770860419920,4133226,2709695,D,S,72.8,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:19.920,1770860419920,4133274,2709796,D,S,72.8,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:19.950,1770860419950,4133460,2768201,A,B,72.69,100,100.0,0.0,200.0,即时成交余量委托
2026.02.12T09:40:19.970,1770860419970,4133652,2768323,A,S,72.69,300,0.0,1.0,300.0,即时成交余量无
2026.02.12T09:40:20.070,1770860420070,4134057,2768580,A,B,72.62,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:20.150,1770860420150,4134418,2768738,A,B,72.54,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:20.300,1770860420300,4135380,2769318,A,S,72.68,300,0.0,1.0,300.0,即时成交余量无
2026.02.12T09:40:20.440,1770860420440,4136116,2769808,A,S,77.02000000000001,500,0.0,0.0,500.0,先委托后成交
2026.02.12T09:40:20.570,1770860420570,4136937,2770290,A,S,72.69,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:20.570,1770860420570,4136945,2770296,A,S,77.02000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:20.800,1770860420800,4138220,2766340,D,B,72.60000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:20.800,1770860420800,4138223,2765218,D,B,72.61,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:20.890,1770860420890,4138574,2771364,A,B,72.59,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:20.950,1770860420950,4138927,2771610,A,B,72.63000000000001,200,0.0,0.0,200.0,先委托后成交
2026.02.12T09:40:21.150,1770860421150,4139716,2768580,D,B,72.62,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:21.410,1770860421410,4141603,2773252,A,B,72.63000000000001,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:21.910,1770860421910,4144232,2774984,A,S,72.63000000000001,500,0.0,1.0,500.0,即时成交余量无
2026.02.12T09:40:22.040,1770860422040,4144869,2775416,A,B,72.62,100,0.0,0.0,100.0,先委托后成交
2026.02.12T09:40:22.060,1770860422060,4144927,2775461,A,S,72.63000000000001,200,0.0,1.0,200.0,即时成交余量无
2026.02.12T09:40:22.060,1770860422060,4144935,2765178,D,S,72.72,100,0.0,0.0,100.0,先委托后成交
