TradeTime,Unix,BizIndex,ApplSeqNum,OfferApplSeqNum,BidApplSeqNum,OrderType,Side,Price,OrderQty
2026.02.12T09:14:00.370,1770858840370,372,0,,,S,I,0.0,0
2026.02.12T09:15:00.120,1770858900120,383863,934,,,A,S,77.01,100
2026.02.12T09:15:00.160,1770858900160,383864,1218,,,A,B,70.82000000000001,1000
2026.02.12T09:15:00.430,1770858900430,383865,2469,,,A,S,77.02000000000001,100
2026.02.12T09:15:01.740,1770858901740,383866,6086,,,A,S,73.49000000000001,200
2026.02.12T09:15:01.740,1770858901740,383867,6119,,,A,B,63.88,400
2026.02.12T09:15:02.370,1770858902370,383868,10658,,,A,S,72.08,500
2026.02.12T09:15:02.410,1770858902410,383869,10977,,,A,S,77.0,200
2026.02.12T09:15:02.410,1770858902410,383870,10995,,,A,S,75.98,100
2026.02.12T09:15:02.410,1770858902410,383871,11469,,,A,S,72.98,200
2026.02.12T09:15:02.600,1770858902600,383872,14361,,,A,S,73.38000000000001,100
2026.02.12T09:15:03.120,1770858903120,383873,22255,,,A,S,73.5,1400
2026.02.12T09:15:03.380,1770858903380,383874,24692,,,A,B,64.52,200
2026.02.12T09:15:03.380,1770858903380,383875,25960,,,A,S,70.77000000000001,200
2026.02.12T09:15:03.380,1770858903380,383876,25966,,,A,S,71.5,200
2026.02.12T09:15:03.970,1770858903970,383877,32494,,,A,B,66.0,100
2026.02.12T09:15:03.970,1770858903970,383878,32503,,,A,S,74.0,100
2026.02.12T09:15:03.970,1770858903970,383879,32702,,,A,S,73.0,100
2026.02.12T09:15:04.120,1770858904120,383880,34743,,,A,S,75.0,200
2026.02.12T09:15:04.480,1770858904480,383881,39524,,,A,S,72.98,100
2026.02.12T09:15:04.480,1770858904480,383882,39536,,,A,S,73.98,100
2026.02.12T09:15:04.480,1770858904480,383883,39540,,,A,S,74.98,100
2026.02.12T09:15:04.480,1770858904480,383884,39549,,,A,S,75.98,100
2026.02.12T09:15:04.760,1770858904760,383885,43463,,,A,B,70.0,100
2026.02.12T09:15:04.920,1770858904920,383886,45476,,,A,S,77.02000000000001,100
2026.02.12T09:15:05.070,1770858905070,383887,47301,,,A,S,72.51,100
2026.02.12T09:15:05.870,1770858905870,383888,57629,,,A,S,72.11,200
2026.02.12T09:15:05.870,1770858905870,383889,58833,,,A,B,67.0,2000
2026.02.12T09:15:05.870,1770858905870,383890,59466,,,A,S,72.3,100
2026.02.12T09:15:06.010,1770858906010,383891,60131,,,A,S,76.06,200
2026.02.12T09:15:06.210,1770858906210,383892,62474,,,A,S,72.88000000000001,500
2026.02.12T09:15:06.350,1770858906350,383893,65043,,,A,B,68.68,200
2026.02.12T09:15:06.350,1770858906350,383894,65054,,,A,S,71.9,300
2026.02.12T09:15:06.800,1770858906800,383895,70040,,,A,S,73.66,200
2026.02.12T09:15:06.960,1770858906960,383896,72685,,,A,S,77.02000000000001,100
2026.02.12T09:15:07.110,1770858907110,383897,75522,,,A,S,72.79,200
2026.02.12T09:15:07.260,1770858907260,383898,76497,,,A,S,72.60000000000001,100
2026.02.12T09:15:08.170,1770858908170,383899,87483,,,A,S,73.66,100
2026.02.12T09:15:08.170,1770858908170,383900,87794,,,A,S,76.0,100
2026.02.12T09:15:08.170,1770858908170,383901,87877,,,A,S,77.02000000000001,100
2026.02.12T09:15:08.640,1770858908640,383902,92566,,,A,S,76.99000000000001,300
2026.02.12T09:15:08.810,1770858908810,383903,95820,,,A,S,77.02000000000001,500
2026.02.12T09:15:08.960,1770858908960,383904,97354,,,A,S,75.60000000000001,100
2026.02.12T09:15:08.960,1770858908960,383905,97355,,,A,S,76.0,200
2026.02.12T09:15:08.960,1770858908960,383906,97356,,,A,S,77.0,200
2026.02.12T09:15:09.140,1770858909140,383907,98752,,,A,S,76.82000000000001,200
2026.02.12T09:15:09.140,1770858909140,383908,100082,,,A,S,74.0,100
2026.02.12T09:15:09.290,1770858909290,383909,100368,,,A,S,77.0,300
2026.02.12T09:15:09.480,1770858909480,383910,102384,,,A,S,76.35000000000001,900
2026.02.12T09:15:09.480,1770858909480,383911,102386,,,A,B,63.900000000000006,1000
2026.02.12T09:15:09.820,1770858909820,383912,108180,,,A,S,77.01,100
2026.02.12T09:15:10.290,1770858910290,383913,112882,,,A,B,66.03,100
2026.02.12T09:15:10.630,1770858910630,383914,117057,,,A,S,77.02000000000001,100
2026.02.12T09:15:11.290,1770858911290,383915,125121,,,A,S,73.44,2900
2026.02.12T09:15:11.460,1770858911460,383916,126573,,,A,S,77.02000000000001,400
2026.02.12T09:15:11.920,1770858911920,383917,130739,,,A,S,72.5,300
2026.02.12T09:15:11.920,1770858911920,383918,130761,,,A,B,67.09,200
2026.02.12T09:15:12.220,1770858912220,383919,135483,,,A,S,72.61,100
2026.02.12T09:15:13.860,1770858913860,383920,152453,,,A,S,70.72,100
2026.02.12T09:15:13.860,1770858913860,383921,153158,,,A,B,64.69,100
2026.02.12T09:15:14.030,1770858914030,383922,154435,,,A,B,69.29,200
2026.02.12T09:15:14.200,1770858914200,383923,155404,,,A,B,68.63000000000001,200
2026.02.12T09:15:14.430,1770858914430,383924,158780,,,A,B,68.2,200
2026.02.12T09:15:14.430,1770858914430,383925,159417,,,A,B,68.25,100
2026.02.12T09:15:14.600,1770858914600,383926,161637,,,A,B,68.5,600
2026.02.12T09:15:14.780,1770858914780,383927,163332,,,A,S,73.0,600
2026.02.12T09:15:14.780,1770858914780,383928,163349,,,A,S,72.5,400
2026.02.12T09:15:15.260,1770858915260,383929,166742,,,A,S,71.71000000000001,1200
2026.02.12T09:15:15.260,1770858915260,383930,166894,,,A,S,75.78,100
2026.02.12T09:15:15.360,1770858915360,383931,169109,,,A,B,69.81,200
2026.02.12T09:15:15.690,1770858915690,383932,171676,,,A,S,70.66,200
2026.02.12T09:15:15.970,1770858915970,383933,175787,,,A,S,72.5,100
2026.02.12T09:15:16.220,1770858916220,383934,178201,,,A,S,70.72,100
2026.02.12T09:15:16.420,1770858916420,383935,180103,,,A,S,76.0,100
2026.02.12T09:15:16.600,1770858916600,383936,182417,,,A,S,76.98,100
2026.02.12T09:15:16.960,1770858916960,383937,186031,,,A,S,73.87,200
2026.02.12T09:15:18.670,1770858918670,383938,201119,,,A,S,76.78,100
2026.02.12T09:15:18.670,1770858918670,383939,201840,,,A,S,72.45,200
2026.02.12T09:15:19.890,1770858919890,383940,212196,,,A,S,77.0,200
2026.02.12T09:15:19.890,1770858919890,383941,212898,,,A,S,77.0,1000
2026.02.12T09:15:19.890,1770858919890,383942,213327,,,A,B,65.0,1000
2026.02.12T09:15:20.430,1770858920430,383943,216699,,,A,B,70.02000000000001,100
2026.02.12T09:15:22.050,1770858922050,383944,225507,,,A,B,69.5,1000
2026.02.12T09:15:22.080,1770858922080,383945,225630,,,A,B,69.01,1200
2026.02.12T09:15:39.140,1770858939140,383946,235134,,,A,S,63.02,100
2026.02.12T09:15:55.140,1770858955140,383947,239431,,,A,S,70.82000000000001,100
2026.02.12T09:15:55.210,1770858955210,383948,239456,,,A,S,72.62,700
2026.02.12T09:15:55.400,1770858955400,383949,239535,,,A,B,77.0,26300
2026.02.12T09:16:15.250,1770858975250,383950,244302,,,A,S,77.02000000000001,200
2026.02.12T09:16:15.830,1770858975830,383951,244388,,,A,S,63.02,200
2026.02.12T09:16:20.400,1770858980400,383952,245036,,,A,S,77.0,400
2026.02.12T09:16:22.970,1770858982970,383953,245368,,,A,S,74.87,500
2026.02.12T09:16:23.930,1770858983930,383954,245528,,,A,S,76.98,2000
2026.02.12T09:16:30.580,1770858990580,383955,246436,,,A,S,77.0,200
2026.02.12T09:16:36.630,1770858996630,383956,201840,,,D,S,72.45,200
2026.02.12T09:16:38.260,1770858998260,383957,247737,,,A,S,72.0,5000
2026.02.12T09:16:41.660,1770859001660,383958,248224,,,A,S,77.0,500
2026.02.12T09:16:42.300,1770859002300,383959,248296,,,A,S,77.02000000000001,100
2026.02.12T09:16:44.630,1770859004630,383960,248643,,,A,S,77.0,200
2026.02.12T09:16:47.680,1770859007680,383961,249104,,,A,S,69.98,600
2026.02.12T09:16:47.750,1770859007750,383962,249116,,,A,S,77.0,200
2026.02.12T09:16:48.910,1770859008910,383963,249279,,,A,S,77.0,100
2026.02.12T09:16:51.050,1770859011050,383964,249590,,,A,S,77.0,200
2026.02.12T09:16:51.150,1770859011150,383965,249612,,,A,S,77.0,2000
2026.02.12T09:16:52.900,1770859012900,383966,249908,,,A,S,77.0,400
2026.02.12T09:16:57.060,1770859017060,383967,250538,,,A,S,77.0,500
2026.02.12T09:16:57.690,1770859017690,383968,250647,,,A,S,77.0,1500
2026.02.12T09:17:00.100,1770859020100,383969,251057,,,A,S,77.0,2400
2026.02.12T09:17:00.880,1770859020880,383970,235134,,,D,S,63.02,100
2026.02.12T09:17:06.580,1770859026580,383971,252116,,,A,S,63.02,200
2026.02.12T09:17:07.300,1770859027300,383972,252221,,,A,S,77.0,800
2026.02.12T09:17:09.130,1770859029130,383973,22255,,,D,S,73.5,1400
2026.02.12T09:17:10.190,1770859030190,383974,252656,,,A,S,77.0,700
2026.02.12T09:17:12.400,1770859032400,383975,253052,,,A,S,77.02000000000001,100
2026.02.12T09:17:15.610,1770859035610,383976,253606,,,A,S,77.0,400
2026.02.12T09:17:17.610,1770859037610,383977,253959,,,A,B,70.01,100
2026.02.12T09:17:23.500,1770859043500,383978,255032,,,A,S,77.0,400
2026.02.12T09:17:32.390,1770859052390,383979,253052,,,D,S,77.02000000000001,100
2026.02.12T09:17:32.790,1770859052790,383980,256544,,,A,S,77.0,200
2026.02.12T09:17:32.790,1770859052790,383981,256547,,,A,S,72.0,3000
2026.02.12T09:17:35.560,1770859055560,383982,257058,,,A,S,77.0,100
2026.02.12T09:17:37.470,1770859057470,383983,257439,,,A,S,72.78,600
2026.02.12T09:17:37.790,1770859057790,383984,257499,,,A,S,77.0,100
2026.02.12T09:17:38.030,1770859058030,383985,257546,,,A,S,77.0,400
2026.02.12T09:17:38.860,1770859058860,383986,257691,,,A,S,77.0,100
2026.02.12T09:17:38.970,1770859058970,383987,257711,,,A,S,77.0,2600
2026.02.12T09:17:43.180,1770859063180,383988,258378,,,A,S,77.0,200
2026.02.12T09:17:44.780,1770859064780,383989,258667,,,A,S,76.89,800
2026.02.12T09:17:45.460,1770859065460,383990,258777,,,A,S,77.0,3000
2026.02.12T09:17:56.400,1770859076400,383991,260707,,,A,S,77.0,200
2026.02.12T09:17:56.920,1770859076920,383992,258777,,,D,S,77.0,3000
2026.02.12T09:17:56.950,1770859076950,383993,260820,,,A,S,76.99000000000001,200
2026.02.12T09:18:00.680,1770859080680,383994,261450,,,A,S,76.98,200
2026.02.12T09:18:04.380,1770859084380,383995,253606,,,D,S,77.0,400
2026.02.12T09:18:06.040,1770859086040,383996,212196,,,D,S,77.0,200
2026.02.12T09:18:06.270,1770859086270,383997,257499,,,D,S,77.0,100
2026.02.12T09:18:09.970,1770859089970,383998,263201,,,A,S,76.98,3000
2026.02.12T09:18:11.730,1770859091730,383999,257546,,,D,S,77.0,400
2026.02.12T09:18:12.100,1770859092100,384000,239535,,,D,B,77.0,26300
2026.02.12T09:18:14.060,1770859094060,384001,258378,,,D,S,77.0,200
2026.02.12T09:18:17.730,1770859097730,384002,264669,,,A,S,63.02,200
2026.02.12T09:18:18.560,1770859098560,384003,264819,,,A,B,70.02000000000001,200
2026.02.12T09:18:20.990,1770859100990,384004,249116,,,D,S,77.0,200
2026.02.12T09:18:24.490,1770859104490,384005,244388,,,D,S,63.02,200
2026.02.12T09:18:26.100,1770859106100,384006,252116,,,D,S,63.02,200
2026.02.12T09:18:26.440,1770859106440,384007,266255,,,A,S,70.02000000000001,3200
2026.02.12T09:18:27.950,1770859107950,384008,264669,,,D,S,63.02,200
2026.02.12T09:18:30.510,1770859110510,384009,245528,,,D,S,76.98,2000
2026.02.12T09:18:36.390,1770859116390,384010,257058,,,D,S,77.0,100
2026.02.12T09:18:40.610,1770859120610,384011,268854,,,A,S,77.02000000000001,400
2026.02.12T09:18:47.970,1770859127970,384012,250538,,,D,S,77.0,500
2026.02.12T09:18:52.820,1770859132820,384013,271166,,,A,B,70.02000000000001,500
2026.02.12T09:18:54.050,1770859134050,384014,271570,,,A,B,69.93,100
2026.02.12T09:18:54.080,1770859134080,384015,271577,,,A,S,70.02000000000001,100
2026.02.12T09:18:56.560,1770859136560,384016,272062,,,A,S,77.0,600
2026.02.12T09:19:05.090,1770859145090,384017,273738,,,A,S,74.0,500
2026.02.12T09:19:05.690,1770859145690,384018,273866,,,A,S,77.0,1000
2026.02.12T09:19:09.930,1770859149930,384019,271577,,,D,S,70.02000000000001,100
2026.02.12T09:19:11.590,1770859151590,384020,274975,,,A,S,77.0,1000
2026.02.12T09:19:21.230,1770859161230,384021,239431,,,D,S,70.82000000000001,100
2026.02.12T09:19:30.730,1770859170730,384022,278770,,,A,B,63.02,3000
2026.02.12T09:19:34.310,1770859174310,384023,279471,,,A,S,70.02000000000001,100
2026.02.12T09:19:37.460,1770859177460,384024,280130,,,A,S,77.02000000000001,800
2026.02.12T09:19:44.600,1770859184600,384025,281489,,,A,S,77.0,700
2026.02.12T09:19:46.420,1770859186420,384026,280130,,,D,S,77.02000000000001,800
2026.02.12T09:19:49.590,1770859189590,384027,282532,,,A,B,70.02000000000001,100
2026.02.12T09:20:06.150,1770859206150,384028,286757,,,A,S,77.0,200
2026.02.12T09:20:11.710,1770859211710,384029,288139,,,A,B,70.11,1000
2026.02.12T09:20:12.000,1770859212000,384030,288198,,,A,S,77.02000000000001,2000
2026.02.12T09:20:18.360,1770859218360,384031,289643,,,A,B,70.02000000000001,600
2026.02.12T09:20:32.370,1770859232370,384032,292828,,,A,B,70.03,900
2026.02.12T09:20:32.470,1770859232470,384033,292852,,,A,S,71.3,100
2026.02.12T09:20:45.420,1770859245420,384034,295756,,,A,B,73.0,200
2026.02.12T09:20:47.440,1770859247440,384035,296214,,,A,S,77.0,400
2026.02.12T09:20:53.630,1770859253630,384036,297696,,,A,S,76.88000000000001,1000
2026.02.12T09:21:33.550,1770859293550,384037,307366,,,A,B,69.08,200
2026.02.12T09:21:37.110,1770859297110,384038,308258,,,A,B,68.0,500
2026.02.12T09:21:42.070,1770859302070,384039,309533,,,A,B,69.02000000000001,1200
2026.02.12T09:21:43.990,1770859303990,384040,310022,,,A,S,72.60000000000001,1500
2026.02.12T09:21:46.770,1770859306770,384041,310755,,,A,B,70.10000000000001,1000
2026.02.12T09:22:00.090,1770859320090,384042,314185,,,A,B,71.02000000000001,1000
2026.02.12T09:22:04.620,1770859324620,384043,315350,,,A,S,77.02000000000001,300
2026.02.12T09:22:21.790,1770859341790,384044,320022,,,A,B,70.10000000000001,100
2026.02.12T09:22:22.060,1770859342060,384045,320110,,,A,B,70.5,200
2026.02.12T09:22:25.570,1770859345570,384046,321042,,,A,B,68.78,100
2026.02.12T09:22:28.720,1770859348720,384047,321932,,,A,S,72.0,100
2026.02.12T09:22:32.630,1770859352630,384048,322954,,,A,S,77.0,700
2026.02.12T09:22:34.050,1770859354050,384049,323333,,,A,B,70.10000000000001,100
2026.02.12T09:22:50.770,1770859370770,384050,327955,,,A,S,72.5,4000
2026.02.12T09:22:52.640,1770859372640,384051,328495,,,A,S,76.75,200
2026.02.12T09:22:53.800,1770859373800,384052,328825,,,A,B,77.02000000000001,1600
2026.02.12T09:22:56.120,1770859376120,384053,329453,,,A,B,70.14,100
2026.02.12T09:23:03.400,1770859383400,384054,331755,,,A,B,68.5,200
2026.02.12T09:23:04.120,1770859384120,384055,331956,,,A,B,72.09,100
2026.02.12T09:23:04.300,1770859384300,384056,332026,,,A,B,70.0,2000
2026.02.12T09:23:05.330,1770859385330,384057,332340,,,A,S,73.33,500
2026.02.12T09:23:11.610,1770859391610,384058,334248,,,A,B,70.8,1000
2026.02.12T09:23:14.720,1770859394720,384059,335238,,,A,S,75.58,600
2026.02.12T09:23:14.760,1770859394760,384060,335242,,,A,S,68.0,3000
2026.02.12T09:23:15.010,1770859395010,384061,335299,,,A,B,70.58,200
2026.02.12T09:23:16.870,1770859396870,384062,335888,,,A,B,70.45,200
2026.02.12T09:23:19.020,1770859399020,384063,336534,,,A,S,74.0,100
2026.02.12T09:23:19.050,1770859399050,384064,336547,,,A,B,70.8,500
2026.02.12T09:23:26.400,1770859406400,384065,338931,,,A,S,77.02000000000001,700
2026.02.12T09:23:26.870,1770859406870,384066,339103,,,A,S,69.41,100
2026.02.12T09:23:30.480,1770859410480,384067,340386,,,A,B,69.98,100
2026.02.12T09:23:31.650,1770859411650,384068,340764,,,A,S,74.0,100
2026.02.12T09:23:33.000,1770859413000,384069,341238,,,A,B,70.10000000000001,100
2026.02.12T09:23:33.840,1770859413840,384070,341539,,,A,B,70.13000000000001,200
2026.02.12T09:23:34.280,1770859414280,384071,341698,,,A,B,70.11,200
2026.02.12T09:23:37.920,1770859417920,384072,342923,,,A,S,77.02000000000001,100
2026.02.12T09:23:38.310,1770859418310,384073,343055,,,A,B,70.0,500
2026.02.12T09:23:41.950,1770859421950,384074,344253,,,A,S,76.0,200
2026.02.12T09:23:46.290,1770859426290,384075,345673,,,A,B,70.11,100
2026.02.12T09:23:46.380,1770859426380,384076,345714,,,A,B,70.11,700
2026.02.12T09:23:47.440,1770859427440,384077,346055,,,A,S,75.5,300
2026.02.12T09:23:48.090,1770859428090,384078,346286,,,A,S,75.32000000000001,4700
2026.02.12T09:23:49.960,1770859429960,384079,346940,,,A,S,71.0,800
2026.02.12T09:23:53.520,1770859433520,384080,348121,,,A,B,70.12,100
2026.02.12T09:23:57.300,1770859437300,384081,349355,,,A,S,72.99000000000001,2000
2026.02.12T09:24:07.050,1770859447050,384082,353169,,,A,B,70.12,200
2026.02.12T09:24:08.190,1770859448190,384083,353655,,,A,B,77.02000000000001,100
2026.02.12T09:24:09.360,1770859449360,384084,354148,,,A,S,71.44,100
2026.02.12T09:24:18.830,1770859458830,384085,358331,,,A,S,70.99000000000001,100
2026.02.12T09:24:21.380,1770859461380,384086,359515,,,A,B,73.0,3100
2026.02.12T09:24:23.330,1770859463330,384087,360403,,,A,S,72.0,100
2026.02.12T09:24:25.380,1770859465380,384088,361376,,,A,S,77.02000000000001,100
2026.02.12T09:24:27.820,1770859467820,384089,362587,,,A,B,72.0,400
2026.02.12T09:24:30.280,1770859470280,384090,363938,,,A,S,63.02,100
2026.02.12T09:24:30.400,1770859470400,384091,364007,,,A,B,72.0,300
2026.02.12T09:24:30.470,1770859470470,384092,364043,,,A,B,72.0,200
2026.02.12T09:24:31.370,1770859471370,384093,364580,,,A,B,73.0,1300
2026.02.12T09:24:34.640,1770859474640,384094,366279,,,A,B,70.96000000000001,300
2026.02.12T09:24:34.780,1770859474780,384095,366365,,,A,B,70.03,200
2026.02.12T09:24:35.070,1770859475070,384096,366501,,,A,S,71.0,100
2026.02.12T09:24:37.000,1770859477000,384097,367458,,,A,B,77.02000000000001,200
2026.02.12T09:24:38.960,1770859478960,384098,368621,,,A,B,70.82000000000001,300
2026.02.12T09:24:39.090,1770859479090,384099,368692,,,A,S,77.02000000000001,300
2026.02.12T09:24:40.270,1770859480270,384100,369383,,,A,B,72.5,2200
2026.02.12T09:24:46.740,1770859486740,384101,373099,,,A,B,77.02000000000001,400
2026.02.12T09:24:46.820,1770859486820,384102,373143,,,A,B,72.43,400
2026.02.12T09:24:47.400,1770859487400,384103,373510,,,A,S,71.99000000000001,100
2026.02.12T09:24:47.540,1770859487540,384104,373595,,,A,S,71.76,100
2026.02.12T09:24:47.760,1770859487760,384105,373713,,,A,S,70.0,3000
2026.02.12T09:24:48.730,1770859488730,384106,374384,,,A,S,71.71000000000001,500
2026.02.12T09:24:48.900,1770859488900,384107,374549,,,A,S,71.45,900
2026.02.12T09:24:49.070,1770859489070,384108,374661,,,A,B,71.85000000000001,300
2026.02.12T09:24:51.150,1770859491150,384109,376612,,,A,S,70.0,400
2026.02.12T09:24:51.900,1770859491900,384110,377190,,,A,B,77.02000000000001,1100
2026.02.12T09:24:52.260,1770859492260,384111,377483,,,A,B,70.76,800
2026.02.12T09:24:54.760,1770859494760,384112,379695,,,A,S,70.0,5300
2026.02.12T09:24:55.630,1770859495630,384113,380748,,,A,B,72.42,200
2026.02.12T09:24:56.110,1770859496110,384114,381362,,,A,B,72.42,100
2026.02.12T09:24:56.390,1770859496390,384115,381862,,,A,B,77.02000000000001,600
2026.02.12T09:24:56.570,1770859496570,384116,382196,,,A,B,71.71000000000001,400
2026.02.12T09:24:56.570,1770859496570,384117,382197,,,A,S,73.99000000000001,100
2026.02.12T09:24:57.070,1770859497070,384118,382873,,,A,S,74.0,100
2026.02.12T09:24:57.280,1770859497280,384119,383536,,,A,B,71.05,300
2026.02.12T09:24:57.840,1770859497840,384120,384648,,,A,S,69.32000000000001,900
2026.02.12T09:24:58.140,1770859498140,384121,385128,,,A,B,74.31,2600
2026.02.12T09:24:58.300,1770859498300,384122,385403,,,A,S,67.92,1000
2026.02.12T09:24:59.160,1770859499160,384123,387492,,,A,B,71.24000000000001,1900
2026.02.12T09:24:59.660,1770859499660,384124,389237,,,A,B,71.26,3400
2026.02.12T09:24:59.860,1770859499860,384125,390055,,,A,B,71.2,200
2026.02.12T09:25:01.270,1770859501270,384164,0,,,S,O,0.0,0
2026.02.12T09:30:00.050,1770859800050,452642,390867,,,A,B,71.0,3300
2026.02.12T09:30:00.260,1770859800260,455184,391936,,,A,B,70.8,20000
2026.02.12T09:30:00.360,1770859800360,456374,392596,,,A,S,74.0,100
2026.02.12T09:30:00.480,1770859800480,457801,393622,,,A,B,71.24000000000001,200
2026.02.12T09:30:00.480,1770859800480,457904,393701,,,A,S,71.17,1000
2026.02.12T09:30:01.640,1770859801640,458829,394157,,,A,S,75.37,2300
2026.02.12T09:30:02.190,1770859802190,460566,395302,,,A,S,71.36,100
2026.02.12T09:30:02.190,1770859802190,460626,395355,,,A,S,75.62,600
2026.02.12T09:30:02.300,1770859802300,461272,395860,,,A,B,71.45,300
2026.02.12T09:30:02.620,1770859802620,464525,398385,,,A,S,71.17,1400
2026.02.12T09:30:02.620,1770859802620,464930,398724,,,A,S,73.37,100
2026.02.12T09:30:02.620,1770859802620,465229,292828,,,D,B,70.03,900
2026.02.12T09:30:02.750,1770859802750,465597,399283,,,A,S,73.98,100
2026.02.12T09:30:02.750,1770859802750,466438,399990,,,A,S,71.24000000000001,100
2026.02.12T09:30:02.750,1770859802750,466456,400006,,,A,S,71.24000000000001,100
2026.02.12T09:30:02.750,1770859802750,466526,400063,,,A,S,71.24000000000001,500
2026.02.12T09:30:03.040,1770859803040,469668,368621,,,D,B,70.82000000000001,300
2026.02.12T09:30:03.100,1770859803100,471348,239456,,,D,S,72.62,700
2026.02.12T09:30:03.100,1770859803100,471676,404330,,,A,S,73.99000000000001,100
2026.02.12T09:30:03.250,1770859803250,472496,404994,,,A,B,71.25,200
2026.02.12T09:30:03.250,1770859803250,473175,405567,,,A,S,74.77000000000001,100
2026.02.12T09:30:03.250,1770859803250,473527,405838,,,A,S,71.17,1500
2026.02.12T09:30:03.250,1770859803250,473859,406125,,,A,S,71.17,1600
2026.02.12T09:30:03.400,1770859803400,474693,406723,,,A,S,75.57000000000001,100
2026.02.12T09:30:03.400,1770859803400,474721,406750,,,A,S,72.3,800
2026.02.12T09:30:03.400,1770859803400,474932,406928,,,A,S,71.24000000000001,200
2026.02.12T09:30:03.400,1770859803400,474999,406982,,,A,S,71.44,600
2026.02.12T09:30:03.550,1770859803550,476847,408532,,,A,S,72.65,600
2026.02.12T09:30:03.550,1770859803550,477266,408865,,,A,S,71.44,1000
2026.02.12T09:30:03.550,1770859803550,477280,249612,,,D,S,77.0,2000
2026.02.12T09:30:03.550,1770859803550,477922,409436,,,A,B,70.97,100
2026.02.12T09:30:03.550,1770859803550,478250,409709,,,A,S,77.02000000000001,900
2026.02.12T09:30:03.550,1770859803550,478687,410066,,,A,S,71.98,100
2026.02.12T09:30:03.700,1770859803700,479669,383536,,,D,B,71.05,300
2026.02.12T09:30:03.700,1770859803700,480791,411812,,,A,S,71.24000000000001,100
2026.02.12T09:30:03.850,1770859803850,482698,413411,,,A,S,71.37,1300
2026.02.12T09:30:04.060,1770859804060,483932,348121,,,D,B,70.12,100
2026.02.12T09:30:04.220,1770859804220,486274,416343,,,A,S,73.0,100
2026.02.12T09:30:04.220,1770859804220,486494,416532,,,A,S,71.48,400
2026.02.12T09:30:04.390,1770859804390,487751,417611,,,A,S,72.60000000000001,1000
2026.02.12T09:30:04.390,1770859804390,489064,345714,,,D,B,70.11,700
2026.02.12T09:30:04.390,1770859804390,489219,418860,,,A,B,71.17,100
2026.02.12T09:30:04.390,1770859804390,489292,418923,,,A,B,71.17,500
2026.02.12T09:30:04.530,1770859804530,491176,420547,,,A,B,71.36,100
2026.02.12T09:30:04.530,1770859804530,491597,420902,,,A,B,71.06,100
2026.02.12T09:30:04.680,1770859804680,493437,422400,,,A,S,71.2,100
2026.02.12T09:30:04.680,1770859804680,493672,422597,,,A,B,71.24000000000001,200
2026.02.12T09:30:04.830,1770859804830,494021,422879,,,A,B,71.06,100
2026.02.12T09:30:04.830,1770859804830,495297,423858,,,A,B,71.03,100
2026.02.12T09:30:04.830,1770859804830,496141,424541,,,A,S,71.82000000000001,800
2026.02.12T09:30:04.990,1770859804990,498093,426187,,,A,S,71.29,200
2026.02.12T09:30:05.150,1770859805150,498389,426371,,,A,B,71.06,100
2026.02.12T09:30:05.150,1770859805150,499226,426983,,,A,S,71.85000000000001,200
2026.02.12T09:30:05.150,1770859805150,499364,427092,,,A,B,71.17,100
2026.02.12T09:30:05.150,1770859805150,499418,427131,,,A,B,71.17,100
2026.02.12T09:30:05.150,1770859805150,499436,427146,,,A,B,71.17,100
2026.02.12T09:30:05.150,1770859805150,499612,427297,,,A,B,70.84,100
2026.02.12T09:30:05.330,1770859805330,500600,428140,,,A,B,71.06,100
2026.02.12T09:30:05.330,1770859805330,500826,428350,,,A,B,71.3,100
2026.02.12T09:30:05.330,1770859805330,501826,429176,,,A,B,71.5,1900
2026.02.12T09:30:05.490,1770859805490,503130,430116,,,A,S,77.02000000000001,600
2026.02.12T09:30:05.490,1770859805490,503626,430524,,,A,B,71.17,200
2026.02.12T09:30:05.490,1770859805490,503810,248643,,,D,S,77.0,200
2026.02.12T09:30:05.490,1770859805490,504164,430937,,,A,B,70.84,100
2026.02.12T09:30:05.490,1770859805490,504208,430975,,,A,B,71.3,100
2026.02.12T09:30:05.490,1770859805490,504408,431140,,,A,S,72.5,1000
2026.02.12T09:30:05.640,1770859805640,506312,432764,,,A,B,71.06,100
2026.02.12T09:30:05.640,1770859805640,506881,433267,,,A,S,77.02000000000001,200
2026.02.12T09:30:05.790,1770859805790,508315,434437,,,A,S,75.02000000000001,300
2026.02.12T09:30:05.950,1770859805950,509227,435215,,,A,S,73.0,700
2026.02.12T09:30:05.950,1770859805950,509511,435445,,,A,B,71.25,500
2026.02.12T09:30:06.110,1770859806110,511590,437249,,,A,B,71.5,1500
2026.02.12T09:30:06.110,1770859806110,512072,437660,,,A,S,72.5,2000
2026.02.12T09:30:06.110,1770859806110,512077,2469,,,D,S,77.02000000000001,100
2026.02.12T09:30:06.300,1770859806300,513895,438992,,,A,B,70.46000000000001,700
2026.02.12T09:30:06.300,1770859806300,513925,439016,,,A,B,70.08,700
2026.02.12T09:30:06.300,1770859806300,513952,439036,,,A,B,70.88000000000001,700
2026.02.12T09:30:06.300,1770859806300,514142,439179,,,A,B,70.84,100
2026.02.12T09:30:06.450,1770859806450,516116,440665,,,A,B,71.0,7000
2026.02.12T09:30:06.450,1770859806450,517755,442056,,,A,B,71.42,100
2026.02.12T09:30:06.630,1770859806630,519213,443268,,,A,B,71.24000000000001,100
